id_director;name_;bio_es;bio_en;published;filepic1;created_ts;updated_ts
12;Hong SangSoo;"Hong Sangsoo, alguna vez parte de la nueva ola de directores coreanos y hoy nombre así de grandote y así de emocional del cine, describió el proceso de trabajo que ha desarrollado desde su ópera prima, The Day a Pig Fell into a Well (de 1996, título hurtado con guante blanco a John Cheever) hasta su reciente Nobody’s Daughter Haewon de la siguiente forma: “comienzo con una situación en extremo ordinaria, banal directamente, y esta situación generalmente tiene en su interior algo que me resuena por dentro de una forma muy potente. Es un sentimiento estereotípico, pero muy intenso. Tanto que no puedo evitar el deseo de mirarlo durante mucho tiempo. Lo pongo sobre la mesa, lo miro. Lo abro y lo que aparece son todas estas piezas que hacen a mi cine. Puede que no tengan relación entre sí, puede que entren en conflicto unas con otras. Pero intento encontrar el patrón que hace que todas estas piezas encajen y formen una sola. Eso es lo que hago”.
Exactamente, eso es lo que Hong hace. Pero, con el tiempo, tras su paso consagratorio por Cannes y tras catorce largos (que estuvieron todos en Bafici, excepto Woman Is the Future of Man, lo que muestra la frecuencia con la que Hong filma), su cine sigue imbuido de ese ánimo que parece naturalista y en realidad está hecho de una serie de estructuras complejísimas. Esas palabras, a veces borrachas (pocos cineastas confían tanto en el alcohol y sus intensidades ladinas como él), otras ahumadas (Hong ha hecho del fumar un seco pero vital reflejo físico en su cine), tienen la precisión y encantadora inestabilidad que tenía el cine de Eric Rohmer. Sus directores de cine, sus chicas que hacen listas, sus triángulos amorosos, sus amantes desencantados, sus desencontrados, sus perdidos, sus agobiados van y vienen, humanos pero en extremo cinematográficos (su mayor truco es convertir la realidad en algo lúdico, fantasmalmente realista cuando no es otra cosa que pura construcción cómico-demoledora del sin propósito de andar por ahí, cruzándose con otros). Van y vienen por bares de fumadores, ciudades costeras, festivales de cine, departamentos nimios, calles secas pero aun así con personalidad. Y todos, paisajes y humanos, adquieren una belleza que supera su mera presentación. Adquieren belleza en la repetición, en ser la perfecta caja negra para la tragicomedia de escala (súper) humana de Hong. 
Hong ha sabido, con su mirada precisa, de calidad casi microscópica, crear un imaginario difícil de hacer sólido (de poner en precisas palabras), pero que una vez respirado, es imposible de olvidar. El suyo es el perfume del sinsentido, destilado de hombres brutales en sus emociones y mujeres que resisten –o se pierden– en esos hombres. De narrativa jazzística, la melancolía del cine de Hong, sus instantes todo-luz (la comedia del absurdo) o los que aniquilan (la tristeza del absurdo), es única en el panorama contemporáneo: rehúye de cualquier definición, prefiere flotar, como una borrachera, por eso que nos hace y nos deshace. Cruzarse otra vez con Hong o ver sus dos nuevas películas (In Another Country y Nobody’s Daughter Haewon) es la mejor forma de comprobar su franca y gaseosa forma de crear una filmografía que sabe, entre humo y alcohol, ver, capturar y hacer material aquello que a veces hasta es imposible darse cuenta que estamos sintiendo.

Juan Manuel Domínguez
";"Once a part of the new wave of Korean filmmakers and currently a huge and emotional name in cinema, he described the work process he developed ever since his debut film The Day a Pig Fell into a Well (of 1996, a title he delicately stole from John Cheever) to his recent Nobody’s Daughter Haewon the following way: “I start with a very ordinary, banal situation, and this situation usually has something in it that makes me feel strongly. It’s a stereotypical feeling, but very strong. I have this desire to look at it... Perhaps it’s a blind feeling. I put it on the table, and I look at it. I open up, and these pieces surface. They are not related, they conflict with each other. But I try to find a pattern that makes all these pieces fit into one. That’s what I do”.
That’s exactly what Hong does. But in time, after his establishing run through Cannes and fourteen feature-length films (all of them screened in Bafici except for Woman Is the Future of Man, a proof of how often Hong makes films) his cinema is still imbued with that spirit that looks natural and is actually made of a series of really complex structures. These words, which are sometimes drunken (few filmmakers have such a deep trust in alcohol and its cunning intensities), and smoked (Hong has turned smoking into a dry and vital physical reflection in his films) have the precision and charming instability Eric Rohmer’s cinema used to have. His filmmakers, his list-making girls, his love triangles, his disenchanted lovers, his lost, overwhelmed characters, they all come and go. They’re human, but also extremely cinematographically –their greatest trick is turning reality into something playful, ghostly realistic, when is actually a pure comic and demolishing construction of people’s senseless wandering and crossings. They come and go through smoker’s bars, coastal cities, film festivals, trivial apartments, and dry streets, but they keep their personalities. And everyone, both humans and landscapes, acquire a beauty that goes beyond its mere presentation. They become beautiful in the repetition, in being the perfect black box for Hong’s (super) human-scaled tragic comedy.
With his precise, almost microscopic quality, Hong has been able to create an imaginary that is hard to solidify (to put in precise words), and yet impossible to forget once you breathe it. His perfume is the one of senselessness, distilled out of those brutal men and their emotions and the women resisting –or getting lost in– them. In all its jazz-like storytelling, Hong cinema’s melancholy –either its moments of pure light (the comedy of absurdity), or its annihilating ones (the sadness of absurdity)- is unique in the contemporary landscape: it shies away from any definition and prefers to float like a drunken state over that which shapes us and disarms us. Coming across Hong again, or seeing his two latest films (In Another Country and Nobody’s Daughter Haewon) is the best way to confirm the honest and gaseous way he builds a filmography that knows how to see, capture, and materialize –surrounded by smoke and alcohol– those things which sometimes we find it impossible to realize we’re feeling. 
 
JMD
";1;hong_sangsoo_1.jpg;2013-03-12 14:02:54;2013-03-21 14:32:41
13;Lucas Larriera ;"Junto a Pepa Astellarra, ambos se graduaron como guionistas en la Universidad del Cine, tras varios años de investigación y escritura juntos realizaron su primer largometraje documental, Alunizar. Actualmente escriben su próximo documental, acerca del filósofo y artista Esteban Lisa. En la industria cinematográfica, Larriera se ha desarrollado como sonidista y Astelarra como editora. Juntos están desarrollando su propia productora de guiones llamada Proyecto Apollo.
";Both graduates from Universidad del Cine, they directed their first documentary feature together, Alunizar, after years of research and writing. They are currently writing their next documentary, about philosopher and artist Esteban Lisa. Within the film industry, Larriera has worked as a sound designer and Astelarra as an editor.;1;lucas_larriera_1.jpg;2013-03-12 14:04:09;2013-04-02 17:37:09
14;Alejandra Grinschpun ;"Nacida en Buenos Aires en 1973, cursó la carrera de Diseño de Imagen y Sonido en la UBA, y se perfeccionó en cine y fotografía documental en la NYU y el ICP de Nueva York. Desarrolló y dirigió los ocho episodios de la serie Desde la calle para Canal Encuentro. Años de calle es su primer largometraje.
";Born in Buenos Aires in 1973, she studied Image and Sound Design at the UBA, and specialized in documentary film and photography at the NYU and the ICP in New York. She developed the eight episodes of the series Desde la calle for Encuentro. Años de calle is her first film.;1;alejandra_grinschpun_1.jpg;2013-03-12 14:05:12;2013-03-12 14:05:12
15;Ignacio Agüero;"Hace treinta y cuatro años obtenía su título de director artístico con mención en cine uno de los directores imprescindibles de la cinematografía latinoamericana. Un joven que cursaba estudios en la ya mítica Escuela de Artes de la Comunicación de la Universidad Católica, institución destinada a desaparecer una vez egresada la última generación que había hecho su ingreso en plena dictadura militar de Pinochet.
Así, entre la certeza de la desaparición y la voluntad de hacer algo para combatir el olvido, realizó sus primeros trabajos fílmicos en un Chile donde el horror de las violaciones a los derechos humanos convivía con la incipiente sociedad de consumo, incentivada desde una industria publicitaria que se transformó en la verdadera escuela de aprendizaje de los cineastas chilenos.
Pero el trabajo publicitario en la semana le permitía dar paso, de manera clandestina, a su interés por dejar testimonio del Chile que se vivía y que no salía refrendado en las noticias. A escondidas de su jefe, sacaba los equipos de filmación los fines de semana para comenzar a filmar los hornos de Lonquén, en donde habían sido encontrados los restos de varios detenidos desaparecidos. El resultado de estas filmaciones será el documental No olvidar, que firmará bajo el seudónimo de Pedro Meneses para evitar posibles represalias del régimen. 
Realizado, montado y exhibido de manera clandestina, No olvidar significará un acercamiento al mundo de los derechos humanos tan fuerte que corría el peligro no sólo de ser perseguido por el aparato represor del gobierno militar, sino también de encasillarse en aquella temática de denuncia. En respuesta a esta inquietud, en 1986 estrena Como me da la gana, compendio de las filmaciones de cine chileno realizadas en 1985, en donde el realizador visita los rodajes de las películas para interrogar a los directores de las mismas. En este trabajo vemos el rostro del cineasta, quien a partir de ahora firmará sus obras bajo su verdadero nombre: Ignacio Agüero.
Su trabajo continuará con la filmación de todas las sesiones del taller de cine para niños que imparte Alicia Vega, quien fuera su profesora en la Universidad Católica, en la población Lo Hermida. El resultado de este proceso será Cien niños esperando un tren. La pasión por la enseñanza de Alicia Vega se despliega ante nuestros ojos de manera directa, siguiendo paso a paso el aprendizaje del cine por parte de niños de escasos recursos, en un relato sobrecogedor que le traerá a Agüero el reconocimiento internacional. 
La vuelta a la democracia significará una búsqueda mucho más radical en la manera de abordar el documental. Así una posible película institucional para la Armada de Chile se transformará en un imaginativo y experimental relato sobre la odisea del viaje de un iceberg (Sueños de hielo), el pulso de una ciudad que desaparece sin darnos cuenta se verá tanto desde los anónimos obreros de la construcción como personalizado en la figura de un profesor universitario que ve como su propia historia va desapareciendo (Aquí se construye), y la historia de un pueblo en donde el tren ya no se detiene dará paso a cómo el propio pueblo construye el relato de su propia historia (La mamá de mi abuela le contó a mi abuela). Así, la forma de contar una historia se establece en base a historias que parecen mínimas pero que denotan procesos sumergidos, invisibles. 
El retorno de la democracia, sin embargo, no significará el olvido de aquel trabajo de resistencia iniciado bajo el seudónimo de Pedro Meneses. Agüero evidenciará la complicidad con la dictadura de parte del medio periodístico más poderoso de Chile, El Mercurio. Así, con El diario de Agustín, pone de manifiesto su propio compromiso tanto con el cine como con el devenir de Chile, a riesgo de las mismas censuras que vivió en dictadura, arriesgando su propia tranquilidad en pos de develar y dejar registro de lo ocurrido.
La simbiosis entre la historia mínima, la íntima y la historia del país verá la luz en su última obra. El otro día explora las posibilidades del relato, en base al simple hecho de esperar en su propia casa, mientras se evoca y se establece una urdimbre que conecta a seres desconocidos entre sí, en un gran mapa humano, en una gran obra de geometría y misterio (título inicial del film) que nos entrega una máxima que nunca debemos olvidar: el cine es nuestro hogar.

Raúl Camargo
";"Thirty-four years ago, one of the essential filmmakers in Latin American cinema was getting his degree in Art Direction specialized in Cinema. A young man who studied in the now mythical School of Communication Arts in the Catholic University, an institution destined to disappear after the graduation of the last class that had entered during the military dictatorship. 
This way, between the certainty of disappearance and the will to do something to fight oblivion, he made his first films in a Chile where the horror of human rights violations coexisted with the incipient consumer society promoted by an advertising industry that became a true learning institution for Chilean filmmakers. 
But his weekly job in advertising allowed him to clandestinely give way to his interest in witnessing the Chile of the time, the one that didn’t made it to the news. Behind his boss’ back, he used to take out the film equipment on weekends to start filming the Lonquén ovens, where the remains of several disappeared-detainees were found. The result of this footage would become the documentary Not to Forget, which he signed under the pseudonym of Pedro Meneses in order to avoid any possible retaliation from the regime.  
Clandestinely made, edited and exhibited, Not to Forget would become an approach to the human rights universe so strong that risked not only persecution from the repressive machine, but also the label of that denounce theme. As an answer to this issue, in 1986 he released The Way I Feel Like It, a sum-up of Chilean cinema shoots in 1985, in which the filmmaker visits film sets and questions their directors. In this same piece we see the face of the filmmaker, who from now on will sign his films with his real name: Ignacio Agüero.
His work will continue with the filming of every class of a children’s film workshop imparted by Alicia Vega, her professor at the Catholic University, in the town of Lo Hermida. The result of this process is One Hundred Children Waiting for a Train. Alicia Vega’s passion for teaching unfolds in front of our eyes, following by the letter the impoverished kids’ film-learning process, in a moving story that would bring international recognition to Agüero.
The return of democracy would imply a much more radical search in the way he addressed the documentary genre. This way, a possible institutional film for the Chilean Navy became an imaginative and experimental story about the odyssey of an iceberg’s journey (Dreams of Ice). The pulse of a city that disappears without people noticing it will be seen from both anonymous construction workers and through the individualized figure of a college professor who sees how his own history disappears (Under Construction). And the history of a town where trains no longer stop will give way to how the same town builds the tale of its own history (My Grandmother’s Mother Told My Grandmother). Thus, the way to tell a story gets established on the basis of stories that appear to be minimum, and yet imply submerged, invisible processes. 
The return of democracy, however, doesn’t mean he forgets the resistance he carried out under the pseudonym Pedro Meneses: Agüero will expose the complicity between Chile’s most powerful media group, El Mercurio, and the dictatorship. In Agustín’s Newspaper he exhibits his own commitment to both cinema and the future of Chile, risking the same censorship he experienced during the dictatorship, and his own peace of mind, in order to reveal and document what happened.   
The deep connection between minimum stories, intimate ones, and the history of the country, will see the light again in his last work. The Other Day explores the possibilities of storytelling, based on the simple action of waiting in one’s own home, while evoking and establishing a thread that connects people who don’t know each other in a great human map, a huge work of geometry and mystery (the film’s original title) that delivers a motto we should never forget: cinema is our home.  

RC
";1;ignacio_agFCero_1.jpg;2013-03-12 14:05:13;2013-03-12 14:05:13
16;Olivier Assayas ;"Nació en París en 1955. Realizó su primer cortometraje, Copyright, en 1979 y, entre 1980 y 1985, fue editor y colaborador en Cahiers du Cinéma. Entre sus films se encuentran Irma Vep (1996), Fin août, début septembre (1998), Los destinos sentimentales (2000) y Boarding Gate (2007), todos exhibidos en Bafici.
";He was born in Paris in 1955. He directed his first short film Copyright in 1979 and, between 1980 and 1985, he was an editor and writer for Cahiers du Cinéma. Some of his films are Irma Vep (1996), Fin août, début septembre (1998), Les destinées sentimentales (2000) and Boarding Gate (2007), all of them screened at Bafici.;1;olivier_assayas_1.jpg;2013-03-12 14:06:16;2013-03-12 14:06:16
17;Ernesto Díaz Espinoza;"Ernesto Díaz Espinoza recaló en el panorama del cine chileno del 2000 prácticamente haciendo un cine contra la corriente. En medio de una producción que en Chile tendía a disociarse de los géneros, Díaz se sumergió en ellos para levantar una obra personal que ha buscado, a veces erráticamente, dotar de estatutos de identidad.
Kiltro fue la primera aproximación directa a un género aún hoy considerado menor (el de artes marciales), que poseía la virtud de tener coherentemente resuelta su verosimilitud social. Con el barrio comercial de Patronato, en Santiago, como microcosmos físico y dramático de su aventura, es la historia de un muchacho cuya destreza sobrehumana con los puños templa su alma para convertirlo en algo parecido a un superhéroe.
Ya en esa primera cinta, Díaz dejó clara su inclinación por las referencias al cine de consumo popular, donde la influencia más próxima parecía ser Kill Bill, de Quentin Tarantino. Con un estilo que se define mejor por sus énfasis más que por sus sutilezas, Díaz mostró además un laborioso dominio del montaje, una debilidad visceral hacia el espectáculo coreográfico y una concepción del héroe (inmaduro en su afectividad y patológico en sus relaciones con el entorno) que se repetirá en sus 
siguientes largometrajes. 
Ante las expectativas generadas en su debut, Mirageman tuvo el mérito de articular los mismos temas y personajes expuestos en su ópera prima, pero aquí en un envase que parodia al cine de superhéroes, al que el director le inyecta un persistente sentido de comedia por sobre las constantes cortinas de humo impuestas por el género. La figura de un justiciero que tiene como única arma sus pies y puños en el Chile de Michelle Bachelet, adquiere por sí misma una lectura social y política que, en lugar de ocultarse, se potencia con sus personajes secundarios y su permanente registro del cotidiano urbano santiaguino.
Tanto Kiltro como Mirageman tenían pretensiones de búsqueda identitaria y de un sentido de apropiación, de “chilenización” del género, que el realizador irá abandonando en sus dos cintas siguientes.
Mandrill, su película más ambiciosa en términos estéticos  y coreográficos, toma sus referentes de las cintas del noir oriental y de James Bond en partes iguales, y estructura otra vez un relato de venganza ambientado en la localidad de Miraflores, en Perú, sin la ironía y el desparpajo de sus obras anteriores. Será también la última película con Marko Zaror como protagonista y estandarte físico y moral del cine de Díaz.
Luego de postergar el proyecto de Santiago violenta, Díaz se repliega en el formato de exploitation para concebir Tráiganme la cabeza de la mujer metralleta, un film rodado con recursos exiguos que tiene en común con sus precursores la construcción adolescente de su personaje masculino, la recreación de los barrios bajos y de la delincuencia de poca monta. También es una dilatada progresión hacia un enfrentamiento final, en este caso el de una asesina indestructible, su ex amante que la busca para aniquilarla y un muchacho convertido circunstancialmente en cazador de recompensas que se ha enamorado de ella.
Dominada por una causalidad mínima, y casi anulada por la instantaneidad de las situaciones, Tráiganme la cabeza de la mujer metralleta disuelve la historia en un espectáculo que avanza con la lógica de un videojuego. Adrede elude cualquier coherencia en el comportamiento de sus personajes, en los datos cronológicos y referenciales y, por cierto, en la verosimilitud completa de su precario argumento. Es, desde todo punto de vista, un coqueteo con la estética del cine basura, una fuente consistente con el sentido creativo de Díaz pero que puede ser esquiva para extraer de ella credenciales de autoría cinematográfica.

Felipe Blanco";"Ernesto Díaz Espinoza ended up in the 2000 landscape of Chilean cinema by making films that go against the currents. Within a Chilean film production that tended to dissociate itself away from genres, Díaz submerged himself in them and built a personal body of work he tried, often erratically, to provide with statutes of identity.
Kiltro was the first direct approach to a genre that is still considered to be minor (martial arts), and it possessed the virtue of having its social verisimilitude coherently solved. With the commercial neighborhood of Patronato, in Santiago, as its physical and dramatic micro-universe, the film tells the story of a boy whose superhuman skills with his fists tempers his soul, and turns him into something the likes of a superhero. 
Already in his first film Díaz clearly showed his inclination to the references of popular cinema, from which his closest influence seemed to be Quentin Tarantino’s Kill Bill. With a style that is best defined by its emphasis instead of its subtleties, Díaz also showed a laborious domain of the editing, a visceral weakness for choreographic spectacle, and a notion of the hero character (immature in his affections and pathological in his relationships with the surrounding environment) that will be featured again in his following films.  
Faced with the expectations created by his debut film, Mirageman had the merit of articulating the same themes and characters featured in his first film, but now in a recipient that satirizes superhero cinema, injected with a persistent sense of comedy over the constant smokescreens imposed by the genre. The figure of an avenger whose only weapons are his fists and feet in Michelle Bachelet’s Chile, gains a social and political interpretation that instead of hiding itself, gets boosted through the secondary characters and a constant documentation of urban everyday life in Santiago.
Both Kiltro and Mirageman expressed a search for identities and a sense of appropriation, of chilenization of the genre, which the filmmaker will later progressively abandon in his two following films 
Mandrill, his most ambitious film in aesthetic and choreographic terms, equally takes its referents from the films of Oriental noir and James Bond, and structures once again a story of revenge set in the city of Miraflores, in Peru, without the irony and swagger of his previous films. It will also be the last film starred by Marko Zaror, Díaz’s lead actor and the physical and moral emblem of his cinema.
After postponing his Santiago violenta project, Díaz retreats to the exploitation format to conceive Bring Me the Head of the Machine Gun Woman, a film shot with meager resources that share the teenage construction of its male lead, the recreation of slums, and small-time criminals. It’s also a dilated progression towards a final clash, which in this case it’s the one between an indestructible assassin, her former lover who wants to annihilate her, and a young man circumstantially turned into a bounty hunter who has fallen for her. 
Dominated by a minimum causality of events, and almost annulled by the instantaneity of situations, Bring Me the Head of the Machine Gun Woman dissolves history into a spectacle that moves forward with video-game logic. It purposely avoids any coherent behavior in its characters, its referential and chronological information, or especially in the full verisimilitude of its precarious plot. It is, from any perspective, a flirt with the aesthetics of trash cinema, a source that is consistent with Díaz’s creative sense, but can also be elusive when extracting from it credentials of cinematographic authorship.  

FB
";1;ernesto_diaz_espinoza_1.jpg;2013-03-12 14:07:17;2013-03-15 20:12:15
18;Michael Wahrmann ;"Nacido en 1979 en Montevideo, Uruguay, vive en Brasil. Estudió en la Escuela de Cine FAAP de San Pablo y actualmente es profesor de dirección en esa ciudad. En el 2009 fundó la compañía Sancho Filmes, con la que produjo sus cortos Abuelas (2009) y Oma (2011). Avanti popolo es su primer largometraje.
";"Born in 1979 in Montevideo, Uruguay, he lives in Brazil. He studied at the FAAP Film School in Sao Paulo, and is currently a professor in that city. In 2009 he founded the company Sancho Filmes, through which he produced his short films Grandmothers (2009) and Oma (2011). Avanti popolo is his first feature-length film. 
";1;michael_wahrmann_1.jpg;2013-03-12 14:07:24;2013-03-12 14:07:24
19;Giada Colagrande ;"Nacida en Pescara, Italia, en 1975, estudió en su país, en Suiza y Australia. Dirigió una serie de retratos en video de artistas contemporáneos, además de los cortos Carnaval (1997), Fetus - 4 Brings Death (1998) y N.3 (2000), y los largos Aprimi il cuore (2002), Before It Had a Name (2005) y A Woman (2011).
";"Born in Pescara, Italy, in 1975, she studied in her country as well as in Switzerland and Australia. She directed a series of video portraits of contemporary artists, as well as the short films Carnaval (1997), Fetus - 4 Brings Death (1998) and N.3 (2000); and the feature films Aprimi il cuore (2002), Before It Had a Name (2005) and A Woman (2011).";1;giada_colagrande_1.jpg;2013-03-12 14:08:44;2013-03-12 14:08:44
20;Erich Langjahr;"Nacido en 1944 en Suiza, Erich Langjahr es uno de los cineastas que encarna, en lo más hondo de su espíritu, el nuevo cine suizo. Cineasta preferentemente documental desde comienzos de los setenta, cada uno de sus trabajos nace de la afirmación de una completa independencia en términos de producción y realización, como así también de una perfecta adecuación de sus proyectos al territorio que crea su identidad y de un compromiso ejemplar para hacer descubrir a públicos distintos sus producciones. 
En los territorios montañosos suizos, Langjahr vive, mira, reflexiona y elabora su obra cinematográfica. Ésta lo obliga a apropiarse físicamente de los lugares en los que se va a desplegar. Es así que conoce la marcha, los relieves del terreno, el peso del cuerpo exhausto por la pendiente, la fuerza indispensable para filmar con sus herramientas predilectas, las actividades y gestos de sus personajes. Langjahr es un adepto a la tecnología heredada de la tradición de la imagen plateada. Filma con una cámara 16mm aun en los pastizales de altura que exigen esfuerzos considerables, siempre acompañado por su pareja, Silvia Haselbeck. 
Sus películas están impregnadas de una lucidez desengañada, de una inteligencia exigente y de un arraigo generoso a las bellezas de un territorio inexorablemente transformado por la evolución de una sociedad consumista, hedonista y con fuerte tendencia conservadora. Sabe deshacerse de todo lo que sea pintoresco, a pesar de que filma bellas imágenes. Se podría decir que Langjahr es un cineasta postromántico, cuya mirada está sostenida por la memoria de la tradición iconográfica del siglo XIX (sus paisajes inmaculados y bendecidos por los dioses), así como por la crítica radical de todo idealismo. Tiene un pie en Suiza y el otro en la antesala de la mundialización. Es en el meollo de esta evolución programada por los sistemas de valor occidental y helvético que Erich Langjahr inscribe, desde hace más de treinta años, sus películas cargadas de memoria y sueños, de fragmentos de utopía y de olas de desencanto.

Jean Perret";"Born in 1944 in Switzerland, deep in his spirit Erich Langjahr is one of the filmmakers who best represents New Switzerland Cinema. A preferably documentary filmmaker since the early Seventies, every work of his is born out of the confirmation of a complete independence in terms of production and direction, as well as a perfect adaptation of his projects to the territory that creates his identity, and an exemplary commitment to reveal his productions to different audiences. 
The Swiss mountain territories is where Langjahr lives, observes, reflects, and elaborates his film work, which forces him to physically appropriate the locations on which he unfolds his work. That’s how he connects with the march, the reliefs in the terrain, the weight of an exhausted body climbing the slopes, and the indispensable force needed to film the activities and gestures of his characters with his favorite tools. Langjahr is an adept to the technology inherited from the tradition of silver images. He shoots with a 16mm camera even in the high-ground pasturelands that demand considerable efforts, always together with her partner, Silvia Haselbeck.
His films are impregnated with a disappointed lucidity, a demanding intelligence and a generous rooting into the beauties of a territory that is undisputedly transformed by the evolution of a consumer, hedonist, and strongly conservative society. He knows how to get rid of everything that is picturesque, despite the fact that he films beautiful images. You could say Langjahr is a post-Romantic filmmaker, with an eye that is sustained by the memory of 20th century iconographic tradition (its immaculate landscapes, blessed by the gods) as well as a radical critique to any form of idealism. He has one foot in Switzerland and the other one in the anteroom of globalization. The heart of this evolution –programmed by Western and Helvetian value systems– is where for the past thirty years Erich Langjarh has been inscribing his films, loading them with memories and dreams, fragments of utopia, and waves of disillusionment . 

JP";1;erich_langjahr_1.jpg;2013-03-12 14:09:17;2013-03-12 14:09:17
21;Tetsuo Lumiere ;"Nacido en Argentina, realizó más de cuarenta cortos y dos largometrajes, Mi reino por un platillo volador (2004) y La felicidad es una leyenda urbana (2009), ganador del premio a la Mejor Película Argentina en el Festival Internacional de Mar del Plata.
";"Born in Argentina, he directed more than forty short films and two feature-length films, Mi reino por un platillo volador (2004) and La felicidad es una leyenda urbana (2009), winner of the Best Argentine Film award at the Mar del Plata International Film Festival.
";1;tetsuo_lumiere_1.jpg;2013-03-12 14:09:44;2013-03-12 14:09:44
22;Lois Patiño;"Resulta asombrosa la evolución que, en poco más de cuatro años, ha experimentado Lois Patiño. Tras sus primeros y aún inseguros documentales, Profesor Tejero, Rayito y Zuma –retratos de individuos al margen de la sociedad y de conducta afectada por la locura–, llegan dos series de videocreaciones, Paisaje-Distancia, con abrumadoras imágenes de gran campo en las que casi se ahogan los detalles, y Paisaje-Duración, en la que por medio de ingeniosos efectos dota de rasgos pictóricos a los espacios naturales, filmados en plano fijo. Ese interés por el paisaje alcanza cotas magistrales en sus tres últimos cortometrajes, cuya belleza no es ya fácil superar. Na vibración se recrea en la fortaleza primitiva y volcánica de Islandia, también telón de fondo de En el movimiento del paisaje, que parte del tópico contemporáneo de la figura humana sepultada por la naturaleza, para hacer colisionar la absoluta quietud de un cuerpo con las delicadísimas mutaciones del entorno que lo rodea. En Montaña en sombra lo que nos seduce es el desplazamiento coreográfico de los esquiadores, capturado por una cámara que flota en algún punto imposible para ofrecer vistas de desconcertante frontalidad.
El cineasta juega a descubrirnos texturas, en la frontera de lo real y lo soñado. Se divierte, disfruta, escapa con ligereza de la solemnidad inherente a lo sublime y no se deja enterrar por los referentes. La obra de Lois, como la de James Benning o Sharon Lockhart, es tanto más hermosa cuanto más lúdica; se percibe un deseo creciente de alegría y por ello su extremo esteticismo no invita a la parálisis, sino al baile. No hay en él la pesadumbre del autor torturado, sino el ánimo jovial de quien conoce el placer de mirar y escuchar. En su sabiduría, constancia y curiosidad se asienta la madurez de una joya en construcción, Costa da Morte, celebración luminosa de un país, Galicia, no siempre a la altura de sus mejores creadores. Lois es uno de ellos: no hace falta esperar cincuenta años para decirlo.

Martin Pawley
";"The evolution Lois Patiño has experienced in little over four years has been amazing. After his first and still insecure documentaries Profesor Tejero, Rayito and Zuma –portraits of people living in the margins of society and whose conduct is afflicted by madness– now comes a series of video-creations: Distance-Landscape, featuring wide-ranged overwhelming images that almost drown details, and Duration-Landscape, with ingenious effects that provide pictorial features to natural spaces captured in fixed shots. That interest for the landscape reaches masterful levels in his three latest short films, all of them so beautiful they’re hard to beat. Na vibración takes place in the primitive and volcanic force of Iceland that is also the background for In Landscape Movement, which starts from the contemporary topic of how the human figure is buried by nature, and collisions the absolute stillness of a body with the very delicate mutations of its surrounding environment. In Mountain in Shadow what seduces us is the choreographic displacement of skiers as captured by a camera that floats over some impossible point and offers disconcertingly frontal views. 
The filmmaker plays a game of revealing textures, in the border between reality and dream. He has fun, and flippantly escapes the inherent solemnity of the sublime without letting himself get buried by referents. Like the ones of James Benning or Sharon Lockhart, the work of Lois becomes more beautiful as it gets more playful; you can sense a growing feeling of joy, and therefore his extreme aestheticism does not invite paralysis, but dance. He doesn’t show the grief of the tortured author, but the cheerful spirit of those who know about the pleasure of watching and listening. His wisdom, perseverance, and curiosity are the basis for the maturity of an unfinished gem: Death Coast, the luminous celebration of a country –Galicia– that is not always up to the level of its finest creators. Lois is one of them: we don’t need to wait fifty years to say so. 

MP";1;lois_patino_1.jpg;2013-03-12 14:10:37;2013-03-12 14:10:37
